courseNumber,courseName,departmentName,credit,hours,campusName,avg_pjf,avg_yxl,avg_aplus,max_aplus,max_yxl,min_yxl,avg_xkrs,avg_jgl,min_jgl,teacherName,teachingPlace
9900500002,《庄子》精讲,人文学院,2.0,36,粤海校区,76.68333333333334,1.4,1.6666666666666667,5.0,4.2,0.0,119.33333333333331,100.0,100.0,臧勇,"5周,9周,13周 星期日 第11-12节 汇文楼H-03"
9900510002,春秋今见,人文学院,2.0,36,粤海校区,76.55,5.678,4.0,6.0,9.84,4.11,71.8,100.0,100.0,周萌,"6周,10周,15周 星期日 第9-10节 汇文楼H-03"
9901000001,西方文明概论,人文学院,2.0,36,粤海校区,65.848,6.706,5.0,9.0,10.87,0.84,84.8,100.0,100.0,邵铁峰,"5周,10周,15周 星期日 第7-8节 汇文楼H3-204"
9901070001,天地大儒王船山,人文学院,2.0,36,粤海校区,73.202,6.294,2.0,5.0,14.29,1.38,52.2,100.0,100.0,王立新,"14周,16-17周 星期六 第9-10节 汇文楼H-03"
9901080001,品读聊斋,人文学院,2.0,36,粤海校区,70.816,4.328,5.4,7.0,7.23,1.42,145.0,100.0,100.0,左江,"5周,9周,13周 星期日 第11-12节 汇文楼H3-201"
0200060001,保险学,经济学院,3.0,54,丽湖校区,70.795,0.9,2.5,3.0,1.0,0.8,270.5,100.0,100.0,"徐文芳,谢圣远,徐文芳,徐文芳,王晓玲,王晓玲,王晓玲,王晓玲","1-18周 星期四 第7-9节 南408
1-18周 星期四 第7-9节 南401
1-18周 星期四 第3-5节 南101
1-18周 星期二 第3-5节 南209
1-18周 星期四 7-9节 南302
1-18周 星期三 第3-5节 西202
1-18周 星期三 第3-5节 汇文楼H5-203"
0200230002,财务会计学（英文版）,经济学院,2.0,36,丽湖校区,,,,,,,,,,"李俏,李俏","1-18周 星期一 第7-8节 南210
1-18周 星期一 第9-10节 南210"
0200250002,财政学,经济学院,2.0,36,丽湖校区,78.00999999999999,3.9975,8.25,19.0,7.39,2.24,168.5,100.0,100.0,"陈建华,肖洁,陈志刚,徐进","1-18周 星期一 第9-10节 南410
1-18周 星期二 第7-8节 南307
1-18周 星期一 第3-4节 南411
1-18周 星期二 第7-8节 南301"
0200290001,产业经济学,经济学院,3.0,54,丽湖校区,77.49000000000001,0.0,0.0,0.0,0.0,0.0,50.0,100.0,100.0,段杰,1-18周 星期二 第7-9节 南404
0200350001,电子商务,经济学院,2.0,36,丽湖校区,,,,,,,,,,聂伟,1-18周 星期五 第1-2节 南104
0200350003,跨境电子商务,经济学院,3.0,72,丽湖校区,77.38,0.93,1.0,1.0,0.93,0.93,106.0,100.0,100.0,"王强,王强","1-18周 星期一 第1-2节 南304,1-18周 星期一 第11-12节 北106
1-18周 星期一 第3-4节 南101,1-18周 星期一 第13-14节 北106"
0200370001,发展经济学,经济学院,3.0,54,丽湖校区,69.75,3.18,10.5,13.0,3.96,2.4,318.5,100.0,100.0,"赵文军,赵文军,吴遵杰,吴遵杰,赖勉珊","1-18周 星期二 第7-9节 南310
1-18周 星期一 第7-9节 南302
1-18周 星期二 第3-5节 南412
1-18周 星期三 第3-5节 西402
1-18周 星期三 第3-5节 南405"
0200420001,风险管理原理,经济学院,2.0,36,丽湖校区,73.75999999999999,6.359999999999999,15.0,19.0,7.85,4.87,228.5,100.0,100.0,"吴洪,吴洪,吴洪,陈静,陈静,陈静,吴洪,吴洪","1-18周 星期二 第1-2节 南407
1-18周 星期三 第1-2节 南101
1-12周 星期四 第3-5节 南308
1-18周 星期二 第7-8节 南210
1-18周 星期二 第3-4节 南310
1-18周 星期二 第3-4节 西204
1-18周 星期二 第3-4节 汇文楼H5-202"
0200490001,高级财务会计学,经济学院,2.0,36,丽湖校区,67.65666666666667,5.413333333333334,9.666666666666666,13.0,8.0,2.41,177.0,100.0,100.0,周洋,1-18周 星期二 第3-4节 南402
0200530002,公共经济学（英文版）,经济学院,4.0,72,丽湖校区,86.53,23.68,9.0,9.0,23.68,23.68,38.0,100.0,100.0,杨燕风,"1-18周 星期二 第1-2节 南105,1-18周 星期四 第3-4节 南105"
0200580002,公司理财案例分析,经济学院,1.5,36,丽湖校区,84.945,6.205,2.5,3.0,7.41,5.0,43.5,100.0,100.0,袁振超,"1-18周 星期二 9-9节 南302,1-18周 星期二 10-10节 南302"
0200610001,公司理财学（英文版）,经济学院,3.0,54,丽湖校区,70.10333333333334,5.5633333333333335,4.333333333333333,9.0,10.59,1.41,67.0,100.0,100.0,"翟伟丽,翟伟丽,翟伟丽","1-18周 星期二 第7-9节 西204
1-18周 星期二 第7-9节 汇文楼H5-202"
0200630001,公司理财学原理,经济学院,3.0,54,丽湖校区,75.64,1.7225,4.25,12.0,4.68,0.0,116.0,100.0,100.0,"王义华,陈莹,周继红,周继红,翟伟丽","1-18周 星期四 第3-5节 南404
1-18周 星期三 第3-5节 西414
1-18周 星期三 第3-5节 南403
1-18周 星期三 第7-9节 南403
1-18周 星期三 第3-5节 南309"
0200630004,公司理财学,经济学院,2.0,36,丽湖校区,71.535,0.98,1.0,2.0,1.96,0.0,108.5,100.0,100.0,赵晋琳,1-18周 星期二 第3-4节 南203
0200680001,管理会计学,经济学院,4.0,72,丽湖校区,,,,,,,,,,"顾俊,顾俊,顾俊","1-18周 星期四 第11-14节 西205
1-18周 星期四 第11-14节 汇文楼H5-203"
0200710001,管理学原理,经济学院,3.0,54,丽湖校区,72.87,0.0,0.0,0.0,0.0,0.0,69.5,100.0,100.0,"赵宜,杨昌,孔祥天瑞,赵宜,赵宜,杨昌,杨昌,杨昌,杨昌,罗素媛","1-18周 星期一 第7-9节 南413
1-18周 星期一 第3-5节 南303
1-18周 星期五 第3-5节 南301
1-18周 星期一 第3-5节 南409
1-18周 星期三 第3-5节 南311
1-18周 星期二 第3-5节 南312
1-18周 星期三 第3-5节 南411
1-18周 星期四 第7-9节 南410
1-18周 星期五 第3-5节 南401
1-18周 星期四 第7-9节 南310"
0200710003,管理学原理,经济学院,2.0,36,丽湖校区,73.33500000000001,2.8200000000000003,7.0,8.0,3.08,2.56,238.5,100.0,100.0,"熊萍,熊萍,熊萍","1-18周 星期三 第3-4节 南303
1-18周 星期二 第3-4节 南407
1-18周 星期三 第7-8节 南412"
0200780001,国际结算（英文版）,经济学院,2.0,36,粤海校区,73.28,2.905,2.5,3.0,3.75,2.06,86.0,100.0,100.0,"胡冬梅,胡冬梅,胡冬梅,胡冬梅","1-18周 星期二 第9-10节 西109
1-18周 星期二 第7-8节 西202
1-18周 星期二 第7-8节 汇文楼H5-203"
0200990002,国际贸易实务,经济学院,3.0,54,丽湖校区,74.465,5.855,7.0,8.0,6.45,5.26,113.5,100.0,100.0,"欧阳北松,欧阳北松","1-18周 星期三 第7-9节 西302
1-18周 星期三 第3-5节 西404"
0201020003,国际商法（国际班）,经济学院,4.0,72,丽湖校区,61.775000000000006,0.0,0.0,0.0,0.0,0.0,11.5,100.0,100.0,章韵,"1-18周 星期一 第3-4节 南305,1-18周 星期三 第3-4节 南305"
0201150001,宏观经济学（英文版）,经济学院,4.0,72,粤海校区,76.272,3.862,2.2,4.0,8.7,1.33,60.0,100.0,100.0,"张克听,张克听,张克听","1-18周 星期三 第3-4节 西205,1-18周 星期四 第3-4节 西205
1-18周 星期三 第3-4节 汇文楼H5-204,1-18周 星期四 第3-4节 汇文楼H5-204"
0201180001,会计实务模拟实验,经济学院,2.0,54,丽湖校区,72.55,7.906666666666666,12.0,19.0,8.2,7.32,150.0,100.0,100.0,"顾俊,顾俊,顾俊,李俏,李俏","1-18周 星期三 第4-5节 明德楼301,1-18周 星期三 第3-3节 明德楼301
1-18周 星期二 第6-6节 明德楼303,1-18周 星期二 第7-8节 明德楼303
1-18周 星期二 第3-3节 明德楼301,1-18周 星期二 第4-5节 明德楼301
1-18周 星期二 第3-3节 东106,1-18周 星期二 第4-5节 东106
1-18周 星期二 第8-9节 东106,1-18周 星期二 第7-7节 东106"
0201350001,计量经济学,经济学院,3.0,54,丽湖校区,78.355,12.3525,27.75,57.0,23.0,0.0,190.75,100.0,100.0,"郑丹秋,郑丹秋,杨易铭,郑丹秋,徐晓光,朱福敏","1-18周 星期三 第3-5节 南101
1-18周 星期二 第3-5节 南410
1-18周 星期一 第3-5节 南311
1-18周 星期四 第3-5节 汇文楼H2-302
1-18周 星期三 第7-9节 南302
1-18周 星期四 第7-9节 南313"
0201390002,交通运输学,经济学院,2.0,36,丽湖校区,70.62,0.0,0.0,0.0,0.0,0.0,62.0,100.0,100.0,韩彪,1-18周 星期一 第3-4节 南106
0201440001,金融统计分析,经济学院,3.0,54,丽湖校区,74.86500000000001,2.915,2.0,3.0,4.69,1.14,72.0,100.0,100.0,"孙正佳,孙正佳,孙正佳","1-18周 星期五 第7-9节 西204
1-18周 星期五 第7-9节 汇文楼H5-202"
0201560001,经济法,经济学院,3.0,54,丽湖校区,74.86600000000001,1.786,4.8,12.0,2.86,0.93,285.4,100.0,100.0,"侯富强,白玉琴,侯富强","1-18周 星期四 11-13节 南111
1-18周 星期一 第3-5节 南112
1-18周 星期三 第11-13节 西301"
0201690001,利息理论,经济学院,3.0,54,丽湖校区,73.005,5.005,3.0,4.0,6.56,3.45,59.5,100.0,100.0,吴洪,1-18周 星期三 第3-5节 南404
0201710001,配送管理,经济学院,2.0,36,丽湖校区,77.49333333333334,5.8566666666666665,5.0,13.0,10.0,0.0,65.0,100.0,100.0,"沈小平,沈小平","1-18周 星期一 第7-8节 南106
1-18周 星期一 第9-10节 南307"
0201810001,社会保险,经济学院,2.0,36,丽湖校区,83.545,0.0,0.0,0.0,0.0,0.0,24.5,100.0,100.0,谢圣远,1-18周 星期四 第11-12节 南104
0201910001,世界经济,经济学院,2.0,36,丽湖校区,78.77000000000001,1.82,2.0,4.0,3.64,0.0,119.5,100.0,100.0,"王强,王强","1-18周 星期二 第1-2节 南312
1-18周 星期二 第7-8节 南309"
0201930001,世界贸易组织,经济学院,2.0,36,丽湖校区,81.205,1.1,1.0,2.0,2.2,0.0,97.0,100.0,100.0,"陈凯,陈凯","1-18周 星期四 第1-2节 南307
1-18周 星期四 第3-4节 南307"
0201950002,国际市场营销,经济学院,3.0,54,丽湖校区,82.48,1.82,2.0,2.0,1.82,1.82,110.0,100.0,100.0,朱亮,1-18周 星期五 第3-5节 西303
0201990002,大数据与财务决策,经济学院,2.0,48,丽湖校区,87.36,4.76,4.0,4.0,4.76,4.76,84.0,100.0,100.0,"李俏,李俏","1-18周 星期四 第3-3节 明德楼301,1-18周 星期四 第4-5节 明德楼301
1-18周 星期四 第7-7节 明德楼301,1-18周 星期四 第8-9节 明德楼301"
0201990003,CFA中级经济学,经济学院,3.0,54,丽湖校区,78.77,0.0,0.0,0.0,0.0,0.0,47.0,100.0,100.0,"钟文婷,王斯阳","1-7周 星期一 第1-4节 南309,1-7周 星期五 第1-4节 南309"
0201990031,概率论（英文版）,经济学院,3.0,54,丽湖校区,,,,,,,,,,"王卓,王卓","1-18周 星期二 第3-5节 南304
1-18周 星期二 第7-9节 南106"
0201990041,会计学原理,经济学院,3.0,54,丽湖校区,,,,,,,,,,"陈博文,赵静,杨敬宇,衣龙新,魏哲,谢玲敏,陈博文,魏哲,刘昱熙,张小彦,赵晋琳,赵晋琳,赵晋琳","1-18周 星期一 第3-5节 南209
1-18周 星期二 第3-5节 南307
1-18周 星期一 第3-5节 南402
1-18周 星期一 第3-5节 南413
1-18周 星期二 第7-9节 南407
1-18周 星期二 第3-5节 南105
1-18周 星期四 第7-9节 南407
1-18周 星期二 第3-5节 南408
1-18周 星期一 第3-5节 南210
1-18周 星期二 第7-9节 南412
1-18周 星期一 第3-5节 西202
1-18周 星期一 第3-5节 汇文楼H5-203"
0202020003,特区经济学,经济学院,4.0,72,丽湖校区,81.30333333333334,2.24,1.3333333333333333,2.0,3.39,0.0,53.333333333333336,100.0,100.0,罗清和,1-18周 星期三 第11-14节 南104
0202170001,投资银行业务,经济学院,2.0,36,丽湖校区,77.07,11.3,13.0,13.0,11.3,11.3,115.0,100.0,100.0,"米旭明,米旭明,米旭明,米旭明","1-18周 星期一 第9-10节 南111
1-18周 星期一 第7-8节 西110
1-18周 星期一 第7-8节 汇文楼H5-205"
0202210001,微观经济学,经济学院,4.0,72,丽湖校区,72.88,3.6,27.5,34.0,4.8,2.4,785.0,100.0,100.0,"毛亮,马昀,张继海,杨燕风,杨燕风,马丽梅,唐颖,鲁志国,唐颖,马昀","1-18周 星期一 第1-2节 南112,1-18周 星期三 第3-4节 南112
1-18周 星期三 第1-2节 南210,1-18周 星期四 第1-2节 南210
1-18周 星期三 第9-10节 南312,1-18周 星期一 第9-10节 南312
1-18周 星期二 第7-8节 南408,1-18周 星期四 第1-2节 南408
1-18周 星期二 第3-4节 南210,1-18周 星期四 第7-8节 南210
1-18周 星期一 第3-4节 南412,1-18周 星期三 第3-4节 南412
1-18周 星期一 3-4节 西305,1-18周 星期三 3-4节 西305
1-18周 星期三 第9-10节 南305,1-18周 星期二 第7-8节 南305
1-18周 星期三 1-2节 西305,1-18周 星期一 1-2节 西305
1-18周 星期四 第6-7节 汇文楼H2-204,1-18周 星期三 第9-10节 汇文楼H2-204"
0202220001,微观经济学（英文版）,经济学院,4.0,56,丽湖校区,71.13,1.2575,1.0,3.0,3.75,0.0,59.5,100.0,100.0,"毛亮,毛亮","1-18周 星期一 3-4节 南310,1-18周 星期三 1-2节 南310
1-18周 星期二 3-4节 南409,1-18周 星期四 3-4节 南409"
0202400001,信息经济学,经济学院,3.0,54,丽湖校区,72.65,5.88,3.0,3.0,5.88,5.88,47.0,100.0,100.0,王赛德,1-18周 星期二 第3-5节 南401
0202520001,运筹学,经济学院,3.0,54,丽湖校区,78.63,10.055,8.75,13.0,15.63,7.61,95.0,100.0,100.0,"孙喜梅,孙喜梅,孙喜梅","1-18周 星期二 第1-2节 南404,1-17周(单) 星期四 第1-2节 南404
1-18周 星期二 第3-4节 南413,2-18周(双) 星期四 第1-2节 南413
1-17周(单) 星期四 第3-4节 南209,1-18周 星期三 第1-2节 南209"
0202610001,再保险,经济学院,2.0,36,丽湖校区,76.5,6.25,1.0,1.0,6.25,6.25,16.0,100.0,100.0,孙晓奇,1-12周 星期一 第3-5节 南304
0202630002,证券投资,经济学院,3.0,72,丽湖校区,76.145,5.59,21.5,42.0,10.89,0.29,350.0,100.0,100.0,"刘浩然,刘浩然,王凯丽,王源,王凯丽,王凯丽,王凯丽","1-18周 星期一 第3-4节 南302,1-18周 星期一 第6-7节 明德楼301
1-18周 星期五 第6-7节 明德楼301,1-18周 星期五 第3-4节 南304
1-18周 星期四 1-2节 北107,1-18周 星期四 3-4节 北107
1-18周 星期五 1-2节 南308,1-18周 星期五 3-4节 南308
1-18周 星期四 第7-8节 西204,1-18周 星期四 第9-10节 西204
1-18周 星期四 第7-8节 汇文楼H5-202,1-18周 星期四 第9-10节 汇文楼H5-202"
0202680002,制度经济学,经济学院,2.0,36,丽湖校区,74.35,5.0,1.0,1.0,5.0,5.0,20.0,100.0,100.0,伍凤兰,1-18周 星期四 第7-8节 南309
0202850002,保险公司经营管理,经济学院,2.0,36,丽湖校区,78.05,3.705,1.0,2.0,7.41,0.0,20.5,100.0,100.0,王晓玲,1-12周 星期一 第7-9节 南409
0202880001,仓储与库存管理,经济学院,2.0,36,丽湖校区,76.21000000000001,1.41,1.0,2.0,2.82,0.0,68.5,100.0,100.0,"汪颖,汪颖","1-18周 星期五 第3-4节 南104
1-18周 星期五 第7-8节 南304"
0202960001,商业银行经营与管理,经济学院,3.0,72,丽湖校区,71.808,0.7380000000000001,2.6,8.0,2.08,0.0,235.4,100.0,100.0,"陈伦玉,陈伦玉,陈伦玉","1-18周 星期三 第7-8节 西202,1-18周 星期三 第9-10节 西202
1-18周 星期三 第7-8节 汇文楼H5-203,1-18周 星期三 第9-10节 汇文楼H5-203"
0203010001,中级财务会计学,经济学院,4.0,72,丽湖校区,61.57000000000001,1.006,1.2,3.0,3.41,0.0,120.2,100.0,100.0,"董秀琴,周洋,张建军","1-18周 星期五 第1-2节 南409,1-18周 星期三 第1-2节 南409
1-18周 星期二 第1-2节 南307,1-18周 星期五 第1-2节 南307
1-18周 星期一 第7-8节 南101,1-18周 星期四 第7-8节 南101"
0203310001,商务决策模型,经济学院,3.0,72,丽湖校区,75.37333333333333,2.67,3.0,7.0,6.61,0.0,81.33333333333333,100.0,100.0,"杜婷,杨光辉","1-18周 星期二 第3-4节 南301,1-18周 星期四 第3-4节 北106
1-18周 星期三 第3-4节 南210,1-18周 星期三 第9-10节 北106"
0203320002,审计方法与实务,经济学院,2.5,54,丽湖校区,75.25,1.25,0.5,1.0,2.5,0.0,54.0,100.0,100.0,柳木华,"1-18周 星期五 第3-4节 明德楼301,1-18周 星期五 第5-5节 明德楼301"
0203330001,时政经济与经济学应用,经济学院,2.0,36,丽湖校区,81.22999999999999,10.164,7.0,9.0,10.45,9.88,69.2,100.0,100.0,何玲,1-17周 星期二 第7-8节 南401
0203360001,物流系统规划,经济学院,2.0,36,丽湖校区,81.54,11.54,3.0,3.0,11.54,11.54,26.0,100.0,100.0,熊萍,1-18周 星期二 第7-8节 南409
0203430001,经济应用文写作,经济学院,2.0,36,丽湖校区,81.32,2.945,1.5,2.0,3.51,2.38,49.5,100.0,100.0,赵崇毅,1-18周 星期二 第1-2节 南408
0203740002,公司理财学原理（英文版）,经济学院,3.0,54,丽湖校区,73.52,3.35,3.333333333333333,6.0,7.0,0.0,71.33333333333333,100.0,100.0,"杨璐,翟伟丽","1-18周 星期三 第7-9节 南209
1-18周 星期四 第3-5节 南407"
0203770001,管理学原理（英文版）,经济学院,3.0,42,丽湖校区,76.1,0.0,0.0,0.0,0.0,0.0,39.0,100.0,100.0,赵亚萍,1-18周 星期三 3-5节 南302
0203770002,管理学原理（国际班）,经济学院,4.0,72,丽湖校区,74.11,0.0,0.0,0.0,0.0,0.0,12.0,100.0,100.0,梁晓,"1-18周 星期一 第7-8节 南305,1-18周 星期三 第7-8节 南305"
0203980002,投资管理（国际班）,经济学院,4.0,72,丽湖校区,70.52,6.7875,1.0,2.0,14.29,0.0,14.5,100.0,100.0,戴谢尔,"1-18周 星期二 第3-4节 南103,1-18周 星期四 第3-4节 南103"
0203980003,投资管理（英文版）,经济学院,3.0,54,丽湖校区,67.49000000000001,5.699999999999999,2.5,3.0,7.14,4.26,39.0,100.0,100.0,宋博,1-18周 星期一 第3-5节 南203
0203990002,高等数学C（2）（英文版）,经济学院,4.0,72,丽湖校区,60.97,2.305,1.5,2.0,2.94,1.67,57.5,100.0,100.0,"侯佳,郭旭,侯佳,郭旭","1-18周 星期一 第9-10节 南310,1-18周 星期四 第3-4节 南310
1-18周 星期一 第3-4节 南404,1-18周 星期四 第7-8节 南404"
0204050001,管理会计学（英文版）,经济学院,3.0,54,丽湖校区,80.66499999999999,3.6,1.0,3.0,11.54,0.0,16.0,100.0,100.0,施青,1-18周 星期四 第3-5节 南401
0204140001,公司估值（英文版）,经济学院,4.0,72,丽湖校区,84.96,1.785,0.5,1.0,3.57,0.0,30.5,100.0,100.0,林志伟,"1-12周 星期三 第7-9节 南303,1-12周 星期五 第7-9节 南303"
0204430001,概率与统计学,经济学院,4.0,72,丽湖校区,66.374,4.54,19.4,37.0,7.13,0.75,409.6,100.0,100.0,"杜婷,黄哲林,李猛,杨翱,邢莉,邢莉","1-18周 星期二 第1-2节 南301,1-18周 星期四 第1-2节 南301
1-18周 星期一 第7-8节 南203,1-18周 星期三 第7-8节 南203
1-18周 星期四 第3-4节 南410,1-18周 星期二 第1-2节 南410
1-18周 星期四 第1-2节 南308,1-18周 星期二 第3-4节 南308"
0204450001,成本管理会计学,经济学院,4.0,72,丽湖校区,70.745,3.315,7.0,7.0,3.55,3.08,213.5,100.0,100.0,"陈博文,翁洪波,华金秋,张斌","1-18周 星期一 第7-8节 南402,1-18周 星期四 第3-4节 南402
1-18周 星期二 第3-4节 南309,1-18周 星期四 第3-4节 南309
1-18周 星期一 第9-10节 南407,1-18周 星期三 第9-10节 南407
1-18周 星期三 第3-4节 南209,1-18周 星期五 第3-4节 南209"
0204480002,公司战略与风险管理,经济学院,2.0,36,丽湖校区,76.88,0.58,1.0,1.0,0.58,0.58,171.0,100.0,100.0,"翁洪波,翁洪波","1-18周 星期二 第1-2节 南304
1-18周 星期四 第1-2节 南105"
0204510001,国际商务（英文版）,经济学院,3.0,54,丽湖校区,69.845,5.445,6.5,9.0,6.98,3.91,119.5,100.0,100.0,"田贞余,田贞余","1-18周 星期三 第3-5节 南409
1-18周 星期一 第3-5节 南403"
0204530001,国际经济法,经济学院,2.0,36,丽湖校区,64.5,7.14,2.0,2.0,7.14,7.14,27.0,100.0,100.0,章韵,1-18周 星期一 第7-8节 西303
0204550001,投资学原理,经济学院,3.0,54,丽湖校区,80.8,3.915,11.5,15.0,5.21,2.62,295.5,100.0,100.0,"蔡培琳,马潇萌,杨文,马潇萌,马潇萌,马潇萌","1-18周 星期一 第11-13节 南301
1-18周 星期三 第7-9节 西414
1-18周 星期一 第3-5节 南405
1-18周 星期一 第7-9节 西204
1-18周 星期一 第7-9节 汇文楼H5-202"
0204630002,电子商务,经济学院,2.0,36,丽湖校区,62.18,0.0,0.0,0.0,0.0,0.0,111.0,100.0,100.0,聂伟,1-18周 星期五 第3-4节 南404
0204640001,物流系统仿真,经济学院,2.0,36,丽湖校区,75.97,9.47,9.0,9.0,9.47,9.47,95.0,100.0,100.0,聂伟,1-18周 星期五 第7-8节 南307
0204940001,财务会计学（F3）,经济学院,3.0,54,丽湖校区,80.565,5.615,3.5,6.0,9.23,2.0,56.5,100.0,100.0,谭培贤,"1-11周 星期四 第1-2节 南312,1-11周 星期五 第1-4节 南312"
0204950001,管理会计（F2）,经济学院,3.0,54,丽湖校区,76.05000000000001,2.685,1.5,2.0,3.92,1.45,58.0,100.0,100.0,朱明,1-16周 星期三 第1-4节 南104
0204970001,公司法与商法（F4）,经济学院,3.0,54,丽湖校区,85.47999999999999,9.305,5.5,6.0,9.68,8.93,58.5,100.0,100.0,朱明,1-16周 星期三 第7-10节 南402
0204990001,财务报告（F7）,经济学院,4.0,72,丽湖校区,80.84,6.845,4.0,5.0,8.93,4.76,59.5,100.0,100.0,谭培贤,"1-11周 星期四 第3-4节 南203,1-11周 星期四 第7-10节 南203"
0205030002,战略商业报告（SBR）,经济学院,4.0,72,丽湖校区,84.61,9.84,6.0,6.0,9.84,9.84,61.0,100.0,100.0,史锐锋,"1-11周 星期四 第3-4节 南412,1-11周 星期四 第7-10节 南412"
0205100001,客户服务技能,经济学院,5.0,180,丽湖校区,80.6,5.17,1.5,3.0,10.34,0.0,24.5,100.0,100.0,"崔雪,陈静",
0205110001,理赔技能,经济学院,5.0,180,丽湖校区,86.695,7.67,2.0,3.0,10.34,5.0,24.5,100.0,100.0,"谢圣远,宋博",
